Product,Price per Unit,Units Sold,Total Sales,Timestamp
Fruits,38.36,12,460.37,2024-11-27 10:33:28
Eggs,9.45,42,396.95,2024-11-27 10:33:28
Vegetables,10.49,82,860.03,2024-11-27 10:33:28
Bread,18.53,45,834.02,2024-11-27 10:33:28
Bread,20.71,73,1511.73,2024-11-27 10:33:28
Vegetables,23.22,24,557.16,2024-11-27 10:33:28
Fruits,14.04,11,154.48,2024-11-27 10:33:28
Bread,27.36,73,1997.31,2024-11-27 10:33:28
Bread,28.66,89,2550.76,2024-11-27 10:33:28
Vegetables,12.58,93,1170.37,2024-11-27 10:33:28
Bread,17.2,54,928.68,2024-11-27 10:33:28
Bread,23.0,59,1356.79,2024-11-27 10:33:28
Rice,41.52,26,1079.65,2024-11-27 10:33:28
Eggs,11.07,14,154.97,2024-11-27 10:33:28
Rice,33.04,28,925.08,2024-11-27 10:33:28
Bread,22.7,50,1134.92,2024-11-27 10:33:28
Vegetables,31.74,47,1491.81,2024-11-27 10:33:28
Eggs,8.64,98,847.06,2024-11-27 10:33:28
Milk,19.48,5,97.41,2024-11-27 10:33:28
Vegetables,27.73,46,1275.43,2024-11-27 10:33:28
Fruits,20.21,10,202.13,2024-11-27 10:33:28
Milk,13.53,23,311.16,2024-11-27 10:33:28
Fruits,29.79,26,774.54,2024-11-27 10:33:28
Rice,32.12,8,256.93,2024-11-27 10:33:28
Eggs,7.57,12,90.84,2024-11-27 10:33:28
Eggs,9.4,56,526.38,2024-11-27 10:33:28
Fruits,31.86,69,2198.43,2024-11-27 10:33:28
Milk,15.03,97,1457.46,2024-11-27 10:33:28
Milk,22.0,50,1099.99,2024-11-27 10:33:28
Rice,47.41,87,4124.34,2024-11-27 10:33:28
Eggs,8.95,95,850.11,2024-11-27 10:33:28
Rice,21.75,1,21.75,2024-11-27 10:33:28
Eggs,11.21,78,874.69,2024-11-27 10:33:28
Rice,35.84,85,3046.66,2024-11-27 10:33:28
Eggs,8.34,55,458.93,2024-11-27 10:33:28
Rice,34.35,12,412.26,2024-11-27 10:33:28
Vegetables,15.36,56,860.1,2024-11-27 10:33:28
Rice,34.12,15,511.75,2024-11-27 10:33:28
Rice,42.2,16,675.16,2024-11-27 10:33:28
Milk,21.6,56,1209.68,2024-11-27 10:33:28
Bread,15.72,48,754.42,2024-11-27 10:33:28
Vegetables,30.51,93,2837.53,2024-11-27 10:33:28
Bread,19.87,96,1907.81,2024-11-27 10:33:28
Fruits,13.55,81,1097.81,2024-11-27 10:33:28
Vegetables,11.87,78,926.24,2024-11-27 10:33:28
Rice,32.15,76,2443.47,2024-11-27 10:33:28
Fruits,46.35,18,834.37,2024-11-27 10:33:28
Fruits,28.27,31,876.37,2024-11-27 10:33:28
Eggs,7.23,55,397.71,2024-11-27 10:33:28
Rice,23.03,15,345.43,2024-11-27 10:33:28
Fruits,11.08,100,1107.84,2024-11-27 10:33:28
Rice,20.05,24,481.23,2024-11-27 10:33:28
Vegetables,17.77,71,1261.38,2024-11-27 10:33:28
Bread,27.08,81,2193.73,2024-11-27 10:33:28
Vegetables,6.93,13,90.04,2024-11-27 10:33:28
Rice,32.62,11,358.77,2024-11-27 10:33:28
Bread,22.41,71,1591.35,2024-11-27 10:33:28
Bread,29.11,86,2503.12,2024-11-27 10:33:28
Bread,22.33,29,647.44,2024-11-27 10:33:28
Fruits,42.06,20,841.21,2024-11-27 10:33:28
Milk,23.45,67,1571.24,2024-11-27 10:33:28
Rice,24.07,19,457.41,2024-11-27 10:33:28
Rice,47.51,11,522.62,2024-11-27 10:33:28
Rice,32.64,84,2742.09,2024-11-27 10:33:28
Eggs,9.97,77,768.06,2024-11-27 10:33:28
Fruits,36.02,20,720.41,2024-11-27 10:33:28
Eggs,11.67,98,1143.85,2024-11-27 10:33:28
Eggs,8.23,62,510.1,2024-11-27 10:33:28
Milk,24.11,3,72.34,2024-11-27 10:33:28
Bread,19.02,100,1901.63,2024-11-27 10:33:28
Rice,47.87,55,2632.64,2024-11-27 10:33:28
Rice,20.01,72,1440.6,2024-11-27 10:33:28
Vegetables,25.94,19,492.81,2024-11-27 10:33:28
Fruits,17.23,88,1516.34,2024-11-27 10:33:28
Milk,12.39,57,706.05,2024-11-27 10:33:28
Vegetables,37.51,82,3075.47,2024-11-27 10:33:28
Vegetables,11.58,45,521.17,2024-11-27 10:33:28
Fruits,17.0,15,255.06,2024-11-27 10:33:28
Rice,29.12,6,174.75,2024-11-27 10:33:28
Bread,21.33,96,2047.7,2024-11-27 10:33:28
Fruits,31.88,8,255.04,2024-11-27 10:33:28
Vegetables,17.03,6,102.17,2024-11-27 10:33:28
Vegetables,29.2,82,2394.2,2024-11-27 10:33:28
Rice,28.63,99,2834.58,2024-11-27 10:33:28
Fruits,16.74,78,1305.7,2024-11-27 10:33:28
Eggs,11.79,9,106.11,2024-11-27 10:33:28
Fruits,40.87,69,2819.7,2024-11-27 10:33:28
Bread,29.71,25,742.63,2024-11-27 10:33:28
Vegetables,11.03,47,518.37,2024-11-27 10:33:28
Rice,38.4,27,1036.9,2024-11-27 10:33:28
Fruits,40.37,27,1089.97,2024-11-27 10:33:28
Fruits,14.63,91,1331.39,2024-11-27 10:33:28
Milk,22.52,79,1778.88,2024-11-27 10:33:28
Rice,42.21,75,3165.39,2024-11-27 10:33:28
Rice,27.94,18,502.84,2024-11-27 10:33:28
Rice,46.93,25,1173.25,2024-11-27 10:33:28
Milk,10.6,79,837.43,2024-11-27 10:33:28
Eggs,9.72,2,19.44,2024-11-27 10:33:28
Fruits,41.16,7,288.09,2024-11-27 10:33:28
Milk,12.54,95,1191.67,2024-11-27 10:33:28
Milk,15.59,84,1309.8,2024-11-27 10:33:28
Milk,12.22,68,830.81,2024-11-27 10:33:28
Fruits,40.02,31,1240.71,2024-11-27 10:33:28
Fruits,31.35,42,1316.91,2024-11-27 10:33:28
Vegetables,28.12,88,2474.61,2024-11-27 10:33:28
Eggs,11.15,65,724.56,2024-11-27 10:33:28
Rice,33.93,77,2612.81,2024-11-27 10:33:28
Bread,27.54,79,2175.57,2024-11-27 10:33:28
Bread,18.91,76,1437.19,2024-11-27 10:33:28
Fruits,12.36,75,926.87,2024-11-27 10:33:28
Fruits,48.68,19,924.87,2024-11-27 10:33:28
Fruits,20.88,40,835.14,2024-11-27 10:33:28
Fruits,14.96,76,1137.33,2024-11-27 10:33:28
Eggs,9.68,99,958.0,2024-11-27 10:33:28
Eggs,5.32,49,260.89,2024-11-27 10:33:28
Fruits,24.73,57,1409.6,2024-11-27 10:33:28
Bread,18.99,74,1405.39,2024-11-27 10:33:28
Vegetables,28.79,64,1842.45,2024-11-27 10:33:28
Milk,19.19,54,1036.47,2024-11-27 10:33:28
Vegetables,28.98,11,318.81,2024-11-27 10:33:28
Milk,14.59,4,58.35,2024-11-27 10:33:28
Vegetables,12.47,19,237.02,2024-11-27 10:33:28
Vegetables,16.56,44,728.83,2024-11-27 10:33:28
Milk,13.43,10,134.31,2024-11-27 10:33:28
Vegetables,30.94,29,897.21,2024-11-27 10:33:28
Vegetables,20.47,57,1166.68,2024-11-27 10:33:28
Fruits,41.0,46,1886.09,2024-11-27 10:33:28
Fruits,41.62,28,1165.22,2024-11-27 10:33:28
Bread,18.8,69,1297.23,2024-11-27 10:33:28
Bread,27.21,7,190.5,2024-11-27 10:33:28
Vegetables,23.77,89,2115.71,2024-11-27 10:33:28
Rice,24.32,60,1459.0,2024-11-27 10:33:28
Eggs,9.29,42,390.07,2024-11-27 10:33:28
Eggs,5.26,93,489.32,2024-11-27 10:33:28
Bread,16.98,20,339.63,2024-11-27 10:33:28
Milk,11.52,17,195.82,2024-11-27 10:33:28
Eggs,7.92,98,775.93,2024-11-27 10:33:28
Fruits,18.68,84,1569.08,2024-11-27 10:33:28
Milk,22.89,32,732.43,2024-11-27 10:33:28
Eggs,8.07,83,669.71,2024-11-27 10:33:28
Milk,15.08,46,693.55,2024-11-27 10:33:28
Eggs,6.4,52,332.88,2024-11-27 10:33:28
Bread,29.17,89,2596.16,2024-11-27 10:33:28
Rice,32.14,28,899.9,2024-11-27 10:33:28
Fruits,22.7,84,1906.79,2024-11-27 10:33:28
Milk,16.56,35,579.63,2024-11-27 10:33:28
Eggs,8.63,94,811.55,2024-11-27 10:33:28
Fruits,44.37,37,1641.59,2024-11-27 10:33:28
Vegetables,18.77,93,1745.95,2024-11-27 10:33:28
Eggs,6.63,37,245.36,2024-11-27 10:33:28
Fruits,32.4,94,3045.3,2024-11-27 10:33:28
Rice,21.49,18,386.74,2024-11-27 10:33:28
Milk,17.74,85,1507.61,2024-11-27 10:33:28
Rice,27.93,42,1172.99,2024-11-27 10:33:28
Rice,32.65,60,1958.74,2024-11-27 10:33:28
Vegetables,24.22,26,629.77,2024-11-27 10:33:28
Milk,18.48,30,554.32,2024-11-27 10:33:28
Eggs,7.88,89,701.55,2024-11-27 10:33:28
Eggs,10.76,29,312.03,2024-11-27 10:33:28
Milk,10.71,60,642.55,2024-11-27 10:33:28
Vegetables,32.34,41,1326.11,2024-11-27 10:33:28
Eggs,10.54,42,442.85,2024-11-27 10:33:28
Milk,18.64,93,1733.89,2024-11-27 10:33:28
Bread,19.34,74,1430.84,2024-11-27 10:33:28
Vegetables,12.5,90,1125.42,2024-11-27 10:33:28
Fruits,23.75,75,1781.53,2024-11-27 10:33:28
Eggs,9.29,39,362.21,2024-11-27 10:33:28
Bread,25.47,50,1273.45,2024-11-27 10:33:28
Rice,37.16,38,1411.95,2024-11-27 10:33:28
Bread,28.69,87,2495.63,2024-11-27 10:33:28
Eggs,9.24,37,342.06,2024-11-27 10:33:28
Fruits,28.89,35,1011.27,2024-11-27 10:33:28
Vegetables,21.58,71,1531.91,2024-11-27 10:33:28
Eggs,5.84,85,496.09,2024-11-27 10:33:28
Vegetables,12.57,65,817.34,2024-11-27 10:33:28
Fruits,42.07,41,1725.06,2024-11-27 10:33:28
Vegetables,22.41,25,560.26,2024-11-27 10:33:28
Rice,20.39,63,1284.34,2024-11-27 10:33:28
Milk,22.23,15,333.4,2024-11-27 10:33:28
Vegetables,18.19,43,782.23,2024-11-27 10:33:28
Bread,22.92,76,1742.06,2024-11-27 10:33:28
Fruits,46.62,98,4569.1,2024-11-27 10:33:28
Fruits,19.41,36,698.81,2024-11-27 10:33:28
Milk,24.92,56,1395.58,2024-11-27 10:33:28
Fruits,48.34,69,3335.69,2024-11-27 10:33:28
Eggs,9.43,55,518.38,2024-11-27 10:33:28
Bread,26.11,85,2219.11,2024-11-27 10:33:28
Milk,21.14,77,1627.51,2024-11-27 10:33:28
Milk,22.85,37,845.3,2024-11-27 10:33:28
Rice,39.28,72,2828.32,2024-11-27 10:33:28
Vegetables,13.39,92,1231.68,2024-11-27 10:33:28
Fruits,26.28,5,131.38,2024-11-27 10:33:28
Milk,20.34,14,284.82,2024-11-27 10:33:28
Vegetables,29.18,31,904.66,2024-11-27 10:33:28
Bread,30.0,9,270.0,2024-11-27 10:33:28
Milk,13.13,65,853.23,2024-11-27 10:33:28
Milk,23.56,91,2143.92,2024-11-27 10:33:28
Vegetables,19.55,36,703.71,2024-11-27 10:33:28
Bread,26.56,83,2204.48,2024-11-27 10:33:28
Vegetables,19.93,49,976.55,2024-11-27 10:33:28
Eggs,8.8,32,281.65,2024-11-27 10:33:28
Milk,11.13,91,1012.73,2024-11-27 10:33:28
Vegetables,9.54,88,839.76,2024-11-27 10:33:28
Vegetables,32.03,45,1441.43,2024-11-27 10:33:28
Eggs,7.49,13,97.38,2024-11-27 10:33:28
Fruits,37.63,91,3424.46,2024-11-27 10:33:28
Rice,26.18,82,2147.14,2024-11-27 10:33:28
Eggs,5.63,50,281.54,2024-11-27 10:33:28
Bread,26.38,60,1582.63,2024-11-27 10:33:28
Eggs,5.99,73,437.33,2024-11-27 10:33:28
Bread,23.94,47,1125.1,2024-11-27 10:33:28
Milk,21.15,29,613.36,2024-11-27 10:33:28
Eggs,7.82,25,195.55,2024-11-27 10:33:28
Milk,14.19,79,1120.94,2024-11-27 10:33:28
Milk,15.21,61,928.04,2024-11-27 10:33:28
Eggs,9.91,27,267.52,2024-11-27 10:33:28
Eggs,10.33,40,413.15,2024-11-27 10:33:28
Rice,41.99,1,41.99,2024-11-27 10:33:28
Bread,24.6,76,1869.62,2024-11-27 10:33:28
Bread,29.24,24,701.72,2024-11-27 10:33:28
Rice,43.68,38,1659.94,2024-11-27 10:33:28
Bread,17.35,40,693.84,2024-11-27 10:33:28
Vegetables,38.86,20,777.17,2024-11-27 10:33:28
Milk,16.66,53,882.77,2024-11-27 10:33:28
Fruits,21.92,38,832.82,2024-11-27 10:33:28
Bread,27.77,9,249.97,2024-11-27 10:33:28
Vegetables,29.21,30,876.39,2024-11-27 10:33:28
Milk,23.01,87,2001.57,2024-11-27 10:33:28
Vegetables,14.37,20,287.45,2024-11-27 10:33:28
Rice,34.34,76,2609.71,2024-11-27 10:33:28
Vegetables,32.22,60,1932.94,2024-11-27 10:33:28
Vegetables,20.44,93,1901.14,2024-11-27 10:33:28
Milk,13.13,21,275.78,2024-11-27 10:33:28
Vegetables,39.48,77,3040.09,2024-11-27 10:33:28
Fruits,15.36,7,107.5,2024-11-27 10:33:28
Vegetables,7.75,94,728.35,2024-11-27 10:33:28
Bread,30.0,8,239.99,2024-11-27 10:33:28
Eggs,5.01,46,230.3,2024-11-27 10:33:28
Rice,48.72,53,2582.03,2024-11-27 10:33:28
Vegetables,28.85,90,2596.58,2024-11-27 10:33:28
Vegetables,18.88,69,1302.7,2024-11-27 10:33:28
Eggs,6.68,96,641.47,2024-11-27 10:33:28
Milk,20.35,97,1974.02,2024-11-27 10:33:28
Vegetables,32.43,55,1783.52,2024-11-27 10:33:28
Vegetables,21.0,54,1134.2,2024-11-27 10:33:28
Eggs,11.98,52,622.83,2024-11-27 10:33:28
Fruits,42.21,43,1815.1,2024-11-27 10:33:28
Vegetables,8.54,97,828.35,2024-11-27 10:33:28
Milk,19.54,38,742.44,2024-11-27 10:33:28
Eggs,7.11,34,241.6,2024-11-27 10:33:28
Milk,20.38,1,20.38,2024-11-27 10:33:28
Milk,11.19,53,593.31,2024-11-27 10:33:28
Rice,29.91,81,2422.84,2024-11-27 10:33:28
Eggs,6.8,69,469.03,2024-11-27 10:33:28
Bread,17.73,44,780.2,2024-11-27 10:33:28
Rice,37.52,25,937.99,2024-11-27 10:33:28
Bread,16.24,14,227.32,2024-11-27 10:33:28
Vegetables,14.75,41,604.56,2024-11-27 10:33:28
Rice,31.65,18,569.63,2024-11-27 10:33:28
Bread,27.77,64,1777.17,2024-11-27 10:33:28
Rice,33.67,64,2154.64,2024-11-27 10:33:28
Rice,48.41,81,3920.81,2024-11-27 10:33:28
Milk,14.26,19,270.94,2024-11-27 10:33:28
Rice,26.81,93,2493.68,2024-11-27 10:33:28
Fruits,18.35,95,1743.67,2024-11-27 10:33:28
Milk,20.91,33,690.18,2024-11-27 10:33:28
Fruits,13.8,34,469.26,2024-11-27 10:33:28
Rice,39.85,19,757.17,2024-11-27 10:33:28
Vegetables,29.58,36,1064.75,2024-11-27 10:33:28
Rice,25.31,32,809.82,2024-11-27 10:33:28
Bread,19.71,27,532.05,2024-11-27 10:33:28
Bread,28.71,91,2613.04,2024-11-27 10:33:28
Eggs,8.88,82,727.95,2024-11-27 10:33:28
Milk,16.16,30,484.88,2024-11-27 10:33:28
Milk,14.42,12,173.08,2024-11-27 10:33:28
Fruits,14.26,36,513.42,2024-11-27 10:33:28
Eggs,9.39,22,206.53,2024-11-27 10:33:28
Fruits,21.66,96,2079.06,2024-11-27 10:33:28
Vegetables,24.24,34,824.05,2024-11-27 10:33:28
Eggs,7.13,5,35.64,2024-11-27 10:33:28
Rice,35.75,68,2430.95,2024-11-27 10:33:28
Fruits,25.81,72,1858.36,2024-11-27 10:33:28
Bread,22.52,96,2161.91,2024-11-27 10:33:28
Fruits,46.21,83,3835.1,2024-11-27 10:33:28
Bread,23.18,26,602.59,2024-11-27 10:33:28
Eggs,5.55,59,327.41,2024-11-27 10:33:28
Bread,26.97,13,350.66,2024-11-27 10:33:28
Milk,10.06,90,905.5,2024-11-27 10:33:28
Fruits,32.53,39,1268.55,2024-11-27 10:33:28
Vegetables,5.71,59,336.86,2024-11-27 10:33:28
Vegetables,32.65,7,228.53,2024-11-27 10:33:28
Eggs,6.06,1,6.06,2024-11-27 10:33:28
Fruits,41.18,13,535.36,2024-11-27 10:33:28
Bread,18.95,91,1724.35,2024-11-27 10:33:28
Eggs,5.7,17,96.83,2024-11-27 10:33:28
Fruits,11.19,11,123.12,2024-11-27 10:33:28
Rice,23.0,42,965.98,2024-11-27 10:33:28
Rice,24.08,35,842.83,2024-11-27 10:33:28
Milk,12.99,62,805.48,2024-11-27 10:33:28
Bread,27.13,35,949.41,2024-11-27 10:33:28
Eggs,8.31,26,215.99,2024-11-27 10:33:28
Vegetables,16.74,73,1222.34,2024-11-27 10:33:28
Milk,12.03,64,770.06,2024-11-27 10:33:28
Eggs,8.26,21,173.47,2024-11-27 10:33:28
Vegetables,8.65,37,320.12,2024-11-27 10:33:28
Eggs,7.36,77,566.46,2024-11-27 10:33:28
Rice,38.18,94,3589.29,2024-11-27 10:33:28
Fruits,33.45,21,702.49,2024-11-27 10:33:28
Fruits,27.78,95,2639.18,2024-11-27 10:33:28
Bread,23.6,20,471.93,2024-11-27 10:33:28
Fruits,24.94,11,274.38,2024-11-27 10:33:28
Milk,12.39,97,1202.19,2024-11-27 10:33:28
Milk,10.35,51,528.02,2024-11-27 10:33:28
Bread,27.03,29,783.86,2024-11-27 10:33:28
Eggs,11.18,59,659.52,2024-11-27 10:33:28
Bread,20.0,99,1980.17,2024-11-27 10:33:28
Vegetables,38.08,56,2132.73,2024-11-27 10:33:28
Rice,41.61,88,3661.79,2024-11-27 10:33:28
Vegetables,33.7,38,1280.5,2024-11-27 10:33:28
Rice,28.02,38,1064.67,2024-11-27 10:33:28
Milk,21.0,80,1679.75,2024-11-27 10:33:28
Fruits,40.08,62,2485.03,2024-11-27 10:33:28
Vegetables,16.47,21,345.88,2024-11-27 10:33:28
Eggs,11.11,66,733.23,2024-11-27 10:33:28
Fruits,35.41,69,2443.37,2024-11-27 10:33:28
Milk,12.09,20,241.84,2024-11-27 10:33:28
Fruits,46.95,73,3427.61,2024-11-27 10:33:28
Fruits,32.55,19,618.52,2024-11-27 10:33:28
Milk,10.95,99,1083.62,2024-11-27 10:33:28
Rice,48.63,93,4522.87,2024-11-27 10:33:28
Rice,23.87,63,1503.61,2024-11-27 10:33:28
Fruits,28.44,21,597.18,2024-11-27 10:33:28
Milk,15.38,28,430.63,2024-11-27 10:33:28
Bread,28.09,78,2191.4,2024-11-27 10:33:28
Rice,48.38,20,967.67,2024-11-27 10:33:28
Bread,25.09,83,2082.66,2024-11-27 10:33:28
Fruits,28.11,44,1236.82,2024-11-27 10:33:28
Milk,22.9,77,1763.2,2024-11-27 10:33:28
Bread,18.12,32,579.77,2024-11-27 10:33:28
Eggs,11.1,39,432.72,2024-11-27 10:33:28
Fruits,15.97,53,846.49,2024-11-27 10:33:28
Vegetables,21.16,71,1502.37,2024-11-27 10:33:28
Milk,17.83,38,677.4,2024-11-27 10:33:28
Bread,18.52,17,314.87,2024-11-27 10:33:28
Milk,12.6,96,1209.7,2024-11-27 10:33:28
Eggs,7.71,60,462.63,2024-11-27 10:33:28
Rice,49.47,64,3166.19,2024-11-27 10:33:28
Vegetables,33.38,57,1902.78,2024-11-27 10:33:28
Vegetables,16.75,38,636.4,2024-11-27 10:33:28
Fruits,41.12,94,3865.28,2024-11-27 10:33:28
Vegetables,5.33,9,47.93,2024-11-27 10:33:28
Fruits,38.1,45,1714.37,2024-11-27 10:33:28
Milk,24.28,32,776.97,2024-11-27 10:33:28
Fruits,36.5,22,802.91,2024-11-27 10:33:28
Bread,22.4,46,1030.6,2024-11-27 10:33:28
Milk,22.03,25,550.64,2024-11-27 10:33:28
Bread,24.94,23,573.55,2024-11-27 10:33:28
Bread,22.8,45,1025.88,2024-11-27 10:33:28
Vegetables,38.08,78,2970.53,2024-11-27 10:33:28
Bread,22.47,13,292.1,2024-11-27 10:33:28
Fruits,14.34,77,1104.37,2024-11-27 10:33:28
Fruits,11.39,52,592.24,2024-11-27 10:33:28
Eggs,6.73,4,26.9,2024-11-27 10:33:28
Bread,23.96,50,1197.78,2024-11-27 10:33:28
Milk,16.49,96,1582.62,2024-11-27 10:33:28
Eggs,8.41,86,723.09,2024-11-27 10:33:28
Fruits,39.29,25,982.22,2024-11-27 10:33:28
Vegetables,16.71,91,1520.31,2024-11-27 10:33:28
Eggs,10.52,17,178.81,2024-11-27 10:33:28
Rice,47.53,27,1283.42,2024-11-27 10:33:28
Fruits,31.12,6,186.72,2024-11-27 10:33:28
Eggs,10.59,68,720.28,2024-11-27 10:33:28
Vegetables,11.18,6,67.06,2024-11-27 10:33:28
Eggs,9.57,29,277.52,2024-11-27 10:33:28
Eggs,8.64,37,319.5,2024-11-27 10:33:28
Rice,45.94,37,1699.79,2024-11-27 10:33:28
Eggs,11.43,90,1028.56,2024-11-27 10:33:28
Vegetables,37.41,75,2805.78,2024-11-27 10:33:28
Bread,28.1,20,562.09,2024-11-27 10:33:28
Bread,19.04,86,1637.19,2024-11-27 10:33:28
Fruits,11.15,76,847.78,2024-11-27 10:33:28
Eggs,10.3,45,463.41,2024-11-27 10:33:28
Rice,42.0,90,3779.87,2024-11-27 10:33:28
Vegetables,36.41,93,3386.2,2024-11-27 10:33:28
Fruits,22.69,90,2042.25,2024-11-27 10:33:28
Milk,22.78,92,2095.39,2024-11-27 10:33:28
Bread,15.01,14,210.09,2024-11-27 10:33:28
Rice,30.55,99,3024.68,2024-11-27 10:33:28
Rice,30.44,63,1917.85,2024-11-27 10:33:28
Bread,28.12,23,646.69,2024-11-27 10:33:28
Rice,22.76,10,227.58,2024-11-27 10:33:28
Rice,42.84,33,1413.75,2024-11-27 10:33:28
Eggs,9.33,85,793.25,2024-11-27 10:33:28
Rice,48.31,2,96.62,2024-11-27 10:33:28
Fruits,36.08,12,432.94,2024-11-27 10:33:28
Fruits,22.72,50,1135.91,2024-11-27 10:33:28
Rice,24.39,71,1731.63,2024-11-27 10:33:28
Vegetables,17.59,82,1442.04,2024-11-27 10:33:28
Milk,20.49,98,2007.97,2024-11-27 10:33:28
Eggs,7.59,94,713.65,2024-11-27 10:33:28
Milk,21.16,9,190.48,2024-11-27 10:33:28
Fruits,36.09,74,2670.3,2024-11-27 10:33:28
Fruits,49.2,11,541.23,2024-11-27 10:33:28
Fruits,42.03,86,3614.94,2024-11-27 10:33:28
Bread,29.71,91,2703.19,2024-11-27 10:33:28
Vegetables,24.19,6,145.14,2024-11-27 10:33:28
Fruits,18.3,98,1793.87,2024-11-27 10:33:28
Vegetables,30.18,65,1961.59,2024-11-27 10:33:28
Milk,10.96,43,471.38,2024-11-27 10:33:28
Fruits,29.12,34,989.95,2024-11-27 10:33:28
Bread,29.14,49,1428.01,2024-11-27 10:33:28
Bread,21.87,81,1771.37,2024-11-27 10:33:28
Rice,43.44,52,2258.68,2024-11-27 10:33:28
Fruits,24.63,50,1231.52,2024-11-27 10:33:28
Fruits,15.75,84,1322.79,2024-11-27 10:33:28
Milk,16.06,99,1590.02,2024-11-27 10:33:28
Rice,41.7,24,1000.86,2024-11-27 10:33:28
Vegetables,20.19,55,1110.46,2024-11-27 10:33:28
Vegetables,37.8,21,793.77,2024-11-27 10:33:28
Fruits,11.86,11,130.41,2024-11-27 10:33:28
Fruits,16.09,93,1496.04,2024-11-27 10:33:28
Rice,32.72,81,2650.33,2024-11-27 10:33:28
Bread,26.15,23,601.39,2024-11-27 10:33:28
Bread,19.2,68,1305.35,2024-11-27 10:33:28
Eggs,6.25,17,106.22,2024-11-27 10:33:28
Bread,21.5,100,2150.32,2024-11-27 10:33:28
Vegetables,6.19,58,359.04,2024-11-27 10:33:28
Bread,16.3,77,1255.15,2024-11-27 10:33:28
Rice,20.68,22,454.9,2024-11-27 10:33:28
Rice,45.43,71,3225.76,2024-11-27 10:33:28
Rice,43.86,54,2368.3,2024-11-27 10:33:28
Vegetables,7.25,25,181.32,2024-11-27 10:33:28
Eggs,8.33,73,607.96,2024-11-27 10:33:28
Fruits,35.89,95,3409.41,2024-11-27 10:33:28
Fruits,46.06,41,1888.54,2024-11-27 10:33:28
Milk,19.59,97,1900.16,2024-11-27 10:33:28
Bread,28.0,24,671.92,2024-11-27 10:33:28
Milk,20.12,8,160.98,2024-11-27 10:33:28
Bread,16.35,55,899.36,2024-11-27 10:33:28
Vegetables,21.18,6,127.06,2024-11-27 10:33:28
Milk,12.69,40,507.8,2024-11-27 10:33:28
Bread,18.32,3,54.96,2024-11-27 10:33:28
Rice,27.37,56,1532.57,2024-11-27 10:33:28
Rice,38.2,30,1145.91,2024-11-27 10:33:28
Rice,49.6,42,2083.32,2024-11-27 10:33:28
Rice,30.37,17,516.27,2024-11-27 10:33:28
Fruits,46.04,32,1473.31,2024-11-27 10:33:28
Rice,43.63,96,4188.85,2024-11-27 10:33:28
Vegetables,33.3,47,1565.21,2024-11-27 10:33:28
Rice,44.07,61,2688.11,2024-11-27 10:33:28
Rice,44.0,74,3255.89,2024-11-27 10:33:28
Eggs,11.54,66,761.5,2024-11-27 10:33:28
Bread,28.81,7,201.64,2024-11-27 10:33:28
Fruits,36.18,14,506.5,2024-11-27 10:33:28
Rice,23.06,37,853.36,2024-11-27 10:33:28
Vegetables,5.75,82,471.58,2024-11-27 10:33:28
Fruits,28.19,95,2677.64,2024-11-27 10:33:28
Rice,38.15,20,762.98,2024-11-27 10:33:28
Bread,21.18,5,105.88,2024-11-27 10:33:28
Milk,14.59,20,291.87,2024-11-27 10:33:28
Eggs,5.11,94,480.21,2024-11-27 10:33:28
Bread,22.05,97,2138.7,2024-11-27 10:33:28
Eggs,6.49,58,376.45,2024-11-27 10:33:28
Eggs,5.71,39,222.75,2024-11-27 10:33:28
Vegetables,33.01,34,1122.41,2024-11-27 10:33:28
Vegetables,19.14,64,1224.78,2024-11-27 10:33:28
Milk,23.35,83,1937.98,2024-11-27 10:33:28
Vegetables,9.0,67,602.69,2024-11-27 10:33:28
Bread,24.35,2,48.69,2024-11-27 10:33:28
Vegetables,5.58,93,518.7,2024-11-27 10:33:28
Bread,26.9,27,726.21,2024-11-27 10:33:28
Milk,24.27,73,1771.51,2024-11-27 10:33:28
Vegetables,25.86,77,1990.84,2024-11-27 10:33:28
Eggs,7.71,41,315.95,2024-11-27 10:33:28
Bread,17.66,95,1677.73,2024-11-27 10:33:28
Milk,22.49,88,1979.36,2024-11-27 10:33:28
Eggs,6.17,50,308.42,2024-11-27 10:33:28
Eggs,10.76,45,484.36,2024-11-27 10:33:28
Milk,11.07,79,874.31,2024-11-27 10:33:28
Vegetables,13.02,28,364.42,2024-11-27 10:33:28
Milk,21.82,42,916.39,2024-11-27 10:33:28
Vegetables,23.34,11,256.77,2024-11-27 10:33:28
Rice,30.93,89,2752.58,2024-11-27 10:33:28
Vegetables,17.88,95,1698.47,2024-11-27 10:33:28
Vegetables,24.18,6,145.07,2024-11-27 10:33:28
Eggs,6.8,71,482.67,2024-11-27 10:33:28
Eggs,5.81,66,383.18,2024-11-27 10:33:28
Eggs,5.26,11,57.85,2024-11-27 10:33:28
Rice,29.87,88,2628.34,2024-11-27 10:33:28
Milk,12.11,82,992.94,2024-11-27 10:33:28
Vegetables,21.17,59,1249.18,2024-11-27 10:33:28
Rice,25.69,51,1310.34,2024-11-27 10:33:28
Vegetables,36.61,61,2232.94,2024-11-27 10:33:28
Fruits,38.86,61,2370.4,2024-11-27 10:33:28
Fruits,31.79,91,2893.12,2024-11-27 10:33:28
Milk,17.78,57,1013.72,2024-11-27 10:33:28
